obds,bedocc,abhr,rectalswab,carbapenem,fq,3gc,pseudo_3gc,other_monitor_abx,all_monitor_abx,gmneg_all_clinical,study_m,Month,year,phase,int_carb_asp,int_targ_screen,int_screen_all,int_hand,int_asp,hh_adherence,hh_trained,ecoli_ccs_all_clinical,ecoli_esbl_all_clinical,mssa_all_clinical,mrsa_all_clinical,mssa_all_bsi,mrsa_all_bsi,gmneg_all_bsi,ecoli_ccs_all_bsi,ecoli_esbl_all_bsi,csab_all_any,crab_all_any,cskp_all_any,crkp_all_any,cspa_all_any,crpa_all_any,csab_all_clinical,crab_all_clinical,cskp_all_clinical,crkp_all_clinical,cspa_all_clinical,crpa_all_clinical,csab_all_bsi,crab_all_bsi,cskp_all_bsi,crkp_all_bsi,cspa_all_bsi,crpa_all_bsi,csab_all_resp,crab_all_resp,cskp_all_resp,crkp_all_resp,cspa_all_resp,crpa_all_resp,csab_all_uti,crab_all_uti,cskp_all_uti,crkp_all_uti,cspa_all_uti,crpa_all_uti,csab_all_other,crab_all_other,cskp_all_other,crkp_all_other,cspa_all_other,crpa_all_other,csab_all_swab,crab_all_swab,cskp_all_swab,crkp_all_swab,cspa_all_swab,crpa_all_swab,csab_all_admswab,crab_all_admswab,cskp_all_admswab,crkp_all_admswab,cspa_all_admswab,crpa_all_admswab,csab_ho_any,crab_ho_any,cskp_ho_any,crkp_ho_any,cspa_ho_any,crpa_ho_any,csab_ho_clinical,crab_ho_clinical,cskp_ho_clinical,crkp_ho_clinical,cspa_ho_clinical,crpa_ho_clinical,csab_ho_bsi,crab_ho_bsi,cskp_ho_bsi,crkp_ho_bsi,cspa_ho_bsi,crpa_ho_bsi,csab_ho_resp,crab_ho_resp,cskp_ho_resp,crkp_ho_resp,cspa_ho_resp,crpa_ho_resp,csab_ho_uti,crab_ho_uti,cskp_ho_uti,crkp_ho_uti,cspa_ho_uti,crpa_ho_uti,csab_ho_other,crab_ho_other,cskp_ho_other,crkp_ho_other,cspa_ho_other,crpa_ho_other,csab_ho_swab,crab_ho_swab,cskp_ho_swab,crkp_ho_swab,cspa_ho_swab,crpa_ho_swab,csab_conothca_any,crab_conothca_any,cskp_conothca_any,crkp_conothca_any,cspa_conothca_any,crpa_conothca_any,csab_conothca_clinical,crab_conothca_clinical,cskp_conothca_clinical,crkp_conothca_clinical,cspa_conothca_clinical,crpa_conothca_clinical,csab_conothca_bsi,crab_conothca_bsi,cskp_conothca_bsi,crkp_conothca_bsi,cspa_conothca_bsi,crpa_conothca_bsi,csab_conothca_resp,crab_conothca_resp,cskp_conothca_resp,crkp_conothca_resp,cspa_conothca_resp,crpa_conothca_resp,csab_conothca_uti,crab_conothca_uti,cskp_conothca_uti,crkp_conothca_uti,cspa_conothca_uti,crpa_conothca_uti,csab_conothca_other,crab_conothca_other,cskp_conothca_other,crkp_conothca_other,cspa_conothca_other,crpa_conothca_other,csab_conothca_swab,crab_conothca_swab,cskp_conothca_swab,crkp_conothca_swab,cspa_conothca_swab,crpa_conothca_swab,csab_hca_all,crab_hca_all,cskp_hca_all,crkp_hca_all,cspa_hca_all,crpa_hca_all,csab_hca_clinical,crab_hca_clinical,cskp_hca_clinical,crkp_hca_clinical,cspa_hca_clinical,crpa_hca_clinical,csab_hca_bsi,crab_hca_bsi,cskp_hca_bsi,crkp_hca_bsi,cspa_hca_bsi,crpa_hca_bsi,csab_hca_resp,crab_hca_resp,cskp_hca_resp,crkp_hca_resp,cspa_hca_resp,crpa_hca_resp,csab_hca_uti,crab_hca_uti,cskp_hca_uti,crkp_hca_uti,cspa_hca_uti,crpa_hca_uti,csab_hca_other,crab_hca_other,cskp_hca_other,crkp_hca_other,cspa_hca_other,crpa_hca_other,csab_hca_swab,crab_hca_swab,cskp_hca_swab,crkp_hca_swab,cspa_hca_swab,crpa_hca_swab,csab_cohca_any,crab_cohca_any,cskp_cohca_any,crkp_cohca_any,cspa_cohca_any,crpa_cohca_any,csab_cohca_clinical,crab_cohca_clinical,cskp_cohca_clinical,crkp_cohca_clinical,cspa_cohca_clinical,crpa_cohca_clinical,csab_cohca_bsi,crab_cohca_bsi,cskp_cohca_bsi,crkp_cohca_bsi,cspa_cohca_bsi,crpa_cohca_bsi,csab_cohca_resp,crab_cohca_resp,cskp_cohca_resp,crkp_cohca_resp,cspa_cohca_resp,crpa_cohca_resp,csab_cohca_uti,crab_cohca_uti,cskp_cohca_uti,crkp_cohca_uti,cspa_cohca_uti,crpa_cohca_uti,csab_cohca_other,crab_cohca_other,cskp_cohca_other,crkp_cohca_other,cspa_cohca_other,crpa_cohca_other,csab_cohca_swab,crab_cohca_swab,cskp_cohca_swab,crkp_cohca_swab,cspa_cohca_swab,crpa_cohca_swab,date,noncarb,ceph
16932,92.6,0,0,39.16775315,130.27,58.89,19.7740113,421.7729996,669.874764,187,1,2008-01-01T00:00:00Z,2008,1,F,F,F,F,F,"NA","NA",110,22,27,21,3,0,12.993149066855658,2.3623907394283012,0.5905976848570753,0.5905976848570753,0,10.630758327427356,0,24.21450507914009,1.7717930545712262,0.5905976848570753,0,8.85896527285613,0,21.261516654854713,1.7717930545712262,0,0,0.5905976848570753,0,1.1811953697141506,0.5905976848570753,0.5905976848570753,0,1.7717930545712262,0,7.67776990314198,0.5905976848570753,0,0,3.5435861091424523,0,5.905976848570753,0.5905976848570753,0,0,2.9529884242853766,0,6.496574533427829,0,0,0,1.7717930545712262,0,2.9529884242853766,0,0,0,0.5905976848570753,0,1.1811953697141506,0,0,0,7.67776990314198,0,16.53673517599811,1.7717930545712262,0,0,6.496574533427829,0,14.764942121426884,1.7717930545712262,0,0,0,0,0.5905976848570753,0.5905976848570753,0,0,1.7717930545712262,0,5.905976848570753,0.5905976848570753,0,0,2.3623907394283012,0,3.5435861091424523,0.5905976848570753,0,0,2.3623907394283012,0,4.7247814788566025,0,0,0,1.1811953697141506,0,1.7717930545712262,0,0,0,1.1811953697141506,0,4.7247814788566025,0,0,0,0.5905976848570753,0,4.134183793999528,0,0,0,0,0,0,0,0,0,0,0,0.5905976848570753,0,0,0,0.5905976848570753,0,2.3623907394283012,0,0,0,0,0,1.1811953697141506,0,0,0,0.5905976848570753,0,0.5905976848570753,0,0.5905976848570753,0,9.449562957713205,0,19.489723600283487,1.7717930545712262,0.5905976848570753,0,8.268367587999055,0,17.127332860855184,1.7717930545712262,0,0,0.5905976848570753,0,1.1811953697141506,0.5905976848570753,0.5905976848570753,0,1.7717930545712262,0,7.087172218284905,0.5905976848570753,0,0,2.9529884242853766,0,3.5435861091424523,0.5905976848570753,0,0,2.9529884242853766,0,5.315379163713678,0,0,0,1.1811953697141506,0,2.3623907394283012,0,0.5905976848570753,0,1.7717930545712262,0,2.9529884242853766,0,0.5905976848570753,0,1.7717930545712262,0,2.3623907394283012,0,0,0,0.5905976848570753,0,0.5905976848570753,0,0.5905976848570753,0,0,0,1.1811953697141506,0,0,0,0.5905976848570753,0,0,0,0,0,0.5905976848570753,0,0.5905976848570753,0,0,0,0,0,0.5905976848570753,0,2008 Jan,630.7070109,58.89
16932,92.3,0,0,38.89613212,107.78,57.75,15.59104737,374.0292051,594.0463846,143,2,2008-02-01T00:00:00Z,2008,1,F,F,F,F,F,"NA","NA",79,13,23,15,4,2,6.496574533427829,5.315379163713678,0.5905976848570753,0.5905976848570753,0,9.449562957713205,0,22.442712024568863,2.3623907394283012,0.5905976848570753,0,8.268367587999055,0,20.670918969997636,1.7717930545712262,0,0,1.7717930545712262,0,0.5905976848570753,0,0.5905976848570753,0,1.7717930545712262,0,6.496574533427829,1.1811953697141506,0,0,3.5435861091424523,0,6.496574533427829,0.5905976848570753,0,0,1.1811953697141506,0,7.087172218284905,0,0,0,1.1811953697141506,0,1.7717930545712262,0.5905976848570753,0,0,0,0,0,0,0.5905976848570753,0,5.905976848570753,0,16.53673517599811,2.3623907394283012,0.5905976848570753,0,4.7247814788566025,0,14.764942121426884,1.7717930545712262,0,0,1.1811953697141506,0,0.5905976848570753,0,0.5905976848570753,0,0.5905976848570753,0,3.5435861091424523,1.1811953697141506,0,0,2.9529884242853766,0,4.7247814788566025,0.5905976848570753,0,0,0,0,5.905976848570753,0,0,0,1.1811953697141506,0,1.7717930545712262,0.5905976848570753,0,0,1.1811953697141506,0,1.1811953697141506,0,0,0,1.1811953697141506,0,1.1811953697141506,0,0,0,0,0,0,0,0,0,0.5905976848570753,0,0,0,0,0,0,0,0.5905976848570753,0,0,0,0.5905976848570753,0,0.5905976848570753,0,0,0,0,0,0,0,0.5905976848570753,0,8.268367587999055,0,21.261516654854713,2.3623907394283012,0.5905976848570753,0,7.087172218284905,0,19.489723600283487,1.7717930545712262,0,0,1.7717930545712262,0,0.5905976848570753,0,0.5905976848570753,0,1.1811953697141506,0,6.496574533427829,1.1811953697141506,0,0,3.5435861091424523,0,5.905976848570753,0.5905976848570753,0,0,0.5905976848570753,0,6.496574533427829,0,0,0,1.1811953697141506,0,1.7717930545712262,0.5905976848570753,0,0,2.3623907394283012,0,4.7247814788566025,0,0,0,2.3623907394283012,0,4.7247814788566025,0,0,0,0.5905976848570753,0,0,0,0,0,0.5905976848570753,0,2.9529884242853766,0,0,0,0.5905976848570753,0,1.1811953697141506,0,0,0,0.5905976848570753,0,0.5905976848570753,0,0,0,0,0,0,0,2008 Feb,555.15025247,57.75
18518,92,0,0,37.75532377,98.87,60.9,16.67753151,364.144854,578.3477093,154,3,2008-03-01T00:00:00Z,2008,1,F,F,F,F,F,"NA","NA",98,12,23,13,2,2,7.020196565503834,1.0800302408467437,2.1600604816934874,1.0800302408467437,0,10.260287288044067,0,12.960362890160924,1.0800302408467437,1.0800302408467437,0,9.720272167620694,0,12.420347769737552,0.5400151204233719,0,0,2.1600604816934874,0,1.0800302408467437,0,0.5400151204233719,0,1.6200453612701156,0,2.1600604816934874,0.5400151204233719,0,0,5.400151204233718,0,4.320120963386975,0,0.5400151204233719,0,0.5400151204233719,0,4.860136083810347,0,0,0,0.5400151204233719,0,0.5400151204233719,0.5400151204233719,0,0,0,0,0.5400151204233719,0,1.0800302408467437,0,5.400151204233718,0,8.64024192677395,1.0800302408467437,1.0800302408467437,0,4.860136083810347,0,8.64024192677395,0.5400151204233719,0,0,1.0800302408467437,0,1.0800302408467437,0,0.5400151204233719,0,1.0800302408467437,0,1.0800302408467437,0.5400151204233719,0,0,2.700075602116859,0,2.700075602116859,0,0.5400151204233719,0,0,0,3.7801058429636027,0,0,0,0.5400151204233719,0,0,0.5400151204233719,0,0,2.700075602116859,0,2.700075602116859,0,0,0,2.700075602116859,0,2.1600604816934874,0,0,0,0.5400151204233719,0,0,0,0,0,0.5400151204233719,0,1.0800302408467437,0,0,0,1.6200453612701156,0,0.5400151204233719,0,0,0,0,0,0.5400151204233719,0,0,0,0,0,0.5400151204233719,0,1.0800302408467437,0,7.5602116859272055,0,10.260287288044067,1.0800302408467437,1.0800302408467437,0,7.020196565503834,0,10.260287288044067,0.5400151204233719,0,0,1.6200453612701156,0,1.0800302408467437,0,0.5400151204233719,0,1.0800302408467437,0,1.0800302408467437,0.5400151204233719,0,0,3.7801058429636027,0,3.7801058429636027,0,0.5400151204233719,0,0.5400151204233719,0,4.320120963386975,0,0,0,0.5400151204233719,0,0,0.5400151204233719,0,0,2.1600604816934874,0,1.6200453612701156,0,0,0,2.1600604816934874,0,1.6200453612701156,0,0,0,0.5400151204233719,0,0,0,0,0,0,0,0,0,0,0,1.0800302408467437,0,1.0800302408467437,0,0,0,0.5400151204233719,0,0.5400151204233719,0,0,0,0,0,0,0,2008 Mar,540.59238551,60.9
17599,87.9,0,0,39.87396784,119.78,50.85,15.59104737,384.3615259,610.4565411,172,4,2008-04-01T00:00:00Z,2008,1,F,F,F,F,F,"NA","NA",102,12,32,14,1,0,14.205352576850958,3.40928461844423,0,0.5682141030740383,0,14.205352576850958,0,18.751065401443263,1.704642309222115,0.5682141030740383,0,13.068924370702879,0,15.909994886073072,1.1364282061480766,0,0,1.704642309222115,0,0.5682141030740383,0,0,0,3.40928461844423,0,6.250355133814421,1.1364282061480766,0,0,5.682141030740383,0,6.250355133814421,0,0.5682141030740383,0,2.272856412296153,0,2.8410705153701916,0,0,0,1.1364282061480766,0,2.8410705153701916,0.5682141030740383,0,0,1.1364282061480766,0,1.1364282061480766,0,0.5682141030740383,0,9.091425649184613,0,14.205352576850958,1.704642309222115,0.5682141030740383,0,9.091425649184613,0,12.500710267628842,1.1364282061480766,0,0,1.1364282061480766,0,0.5682141030740383,0,0,0,2.8410705153701916,0,5.113926927666345,1.1364282061480766,0,0,3.40928461844423,0,5.113926927666345,0,0.5682141030740383,0,1.704642309222115,0,1.704642309222115,0,0,0,0,0,1.704642309222115,0.5682141030740383,0,0,2.8410705153701916,0,1.704642309222115,0,0,0,2.272856412296153,0,1.1364282061480766,0,0,0,0,0,0,0,0,0,0.5682141030740383,0,0.5682141030740383,0,0,0,1.704642309222115,0,0,0,0,0,0,0,0.5682141030740383,0,0,0,0.5682141030740383,0,0.5682141030740383,0,0.5682141030740383,0,11.364282061480766,0,17.046423092221147,1.704642309222115,0.5682141030740383,0,10.796067958406727,0,14.773566679924997,1.1364282061480766,0,0,1.704642309222115,0,0.5682141030740383,0,0,0,2.8410705153701916,0,5.682141030740383,1.1364282061480766,0,0,3.977498721518268,0,6.250355133814421,0,0.5682141030740383,0,2.272856412296153,0,2.272856412296153,0,0,0,0.5682141030740383,0,2.272856412296153,0.5682141030740383,0,0,2.272856412296153,0,2.8410705153701916,0,0,0,1.704642309222115,0,2.272856412296153,0,0,0,0.5682141030740383,0,0,0,0,0,0,0,0.5682141030740383,0,0,0,0.5682141030740383,0,1.1364282061480766,0,0,0,0.5682141030740383,0,0.5682141030740383,0,0,0,0.5682141030740383,0,0.5682141030740383,0,2008 Apr,570.58257327,50.85
17032,84.6,0,0,38.89613212,99.79,59.16,16.67753151,364.6902282,579.2138918,174,5,2008-05-01T00:00:00Z,2008,1,F,F,F,F,F,"NA","NA",94,18,28,9,7,2,8.806951620479099,4.697040864255519,1.1742602160638798,0.5871301080319399,0,14.091122592766556,0.5871301080319399,19.962423673085954,3.522780648191639,0.5871301080319399,0,12.916862376702678,0.5871301080319399,18.201033348990137,3.522780648191639,0,0,0.5871301080319399,0,1.7613903240958195,0,0.5871301080319399,0,2.3485204321277595,0,5.871301080319399,2.3485204321277595,0,0,7.045561296383278,0,3.522780648191639,0.5871301080319399,0,0,2.9356505401596995,0.5871301080319399,7.045561296383278,0.5871301080319399,0,0,1.1742602160638798,0,1.7613903240958195,0,0,0,0,0,0,0,0.5871301080319399,0,9.981211836542977,0.5871301080319399,14.091122592766556,2.3485204321277595,0.5871301080319399,0,8.806951620479099,0.5871301080319399,12.329732268670737,2.3485204321277595,0,0,0,0,1.7613903240958195,0,0.5871301080319399,0,1.7613903240958195,0,4.697040864255519,2.3485204321277595,0,0,4.697040864255519,0,1.7613903240958195,0,0,0,2.3485204321277595,0.5871301080319399,4.109910756223579,0,0,0,1.1742602160638798,0,1.7613903240958195,0,0,0,1.7613903240958195,0,1.1742602160638798,0.5871301080319399,0,0,1.7613903240958195,0,1.1742602160638798,0.5871301080319399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7613903240958195,0,0,0,0,0,0,0,1.1742602160638798,0.5871301080319399,0,0,0,0,0,0,0.5871301080319399,0,12.329732268670737,0.5871301080319399,18.788163457022076,2.9356505401596995,0.5871301080319399,0,11.155472052606857,0.5871301080319399,17.026773132926255,2.9356505401596995,0,0,0.5871301080319399,0,1.7613903240958195,0,0.5871301080319399,0,2.3485204321277595,0,5.871301080319399,2.3485204321277595,0,0,5.284170972287459,0,3.522780648191639,0.5871301080319399,0,0,2.9356505401596995,0.5871301080319399,5.871301080319399,0,0,0,1.1742602160638798,0,1.7613903240958195,0,0,0,2.3485204321277595,0,4.697040864255519,0.5871301080319399,0,0,2.3485204321277595,0,4.697040864255519,0.5871301080319399,0,0,0.5871301080319399,0,0,0,0,0,0.5871301080319399,0,1.1742602160638798,0,0,0,0.5871301080319399,0,1.7613903240958195,0.5871301080319399,0,0,0.5871301080319399,0,1.7613903240958195,0,0,0,0,0,0,0,2008 May,540.31775971,59.16
18054,84.8,0,0,35.69100391,98.87,60.79,15.75401999,358.8785406,569.98356450000006,185,6,2008-06-01T00:00:00Z,2008,1,F,F,F,F,F,"NA","NA",113,24,24,18,4,2,9.970089730807576,5.538938739337543,0.5538938739337543,0,0,6.646726487205051,0,17.72460396588014,4.431150991470035,0,0,6.092832613271297,0,17.170710091946383,3.3233632436025253,0,0,0,0,0.5538938739337543,0,0,0,2.7694693696687716,0,5.538938739337543,1.6616816218012627,0,0,2.7694693696687716,0,6.092832613271297,0.5538938739337543,0,0,0.5538938739337543,0,4.985044865403788,1.1077877478675087,0,0,0.5538938739337543,0,0.5538938739337543,1.1077877478675087,0,0,0,0,0.5538938739337543,0,0,0,4.985044865403788,0,9.970089730807576,4.431150991470035,0,0,4.431150991470035,0,9.970089730807576,3.3233632436025253,0,0,0,0,0.5538938739337543,0,0,0,2.7694693696687716,0,3.3233632436025253,1.6616816218012627,0,0,1.6616816218012627,0,3.87725711753628,0.5538938739337543,0,0,0,0,2.2155754957350173,1.1077877478675087,0,0,0.5538938739337543,0,0,1.1077877478675087,0,0,0.5538938739337543,0,4.431150991470035,0,0,0,0.5538938739337543,0,3.87725711753628,0,0,0,0,0,0,0,0,0,0,0,1.1077877478675087,0,0,0,0,0,1.1077877478675087,0,0,0,0.5538938739337543,0,1.6616816218012627,0,0,0,0,0,0.5538938739337543,0,0,0,6.092832613271297,0,13.293452974410101,4.431150991470035,0,0,5.538938739337543,0,13.293452974410101,3.3233632436025253,0,0,0,0,0.5538938739337543,0,0,0,2.7694693696687716,0,4.431150991470035,1.6616816218012627,0,0,2.7694693696687716,0,4.985044865403788,0.5538938739337543,0,0,0,0,3.3233632436025253,1.1077877478675087,0,0,0.5538938739337543,0,0,1.1077877478675087,0,0,1.1077877478675087,0,3.3233632436025253,0,0,0,1.1077877478675087,0,3.3233632436025253,0,0,0,0,0,0,0,0,0,0,0,1.1077877478675087,0,0,0,1.1077877478675087,0,1.1077877478675087,0,0,0,0,0,1.1077877478675087,0,0,0,0,0,0,0,2008 Jun,534.29256059,60.79
18408,85,0,0,38.89613212,98.87,57.58,15.48239896,358.4085028,569.2370339,214,7,2008-07-01T00:00:00Z,2008,1,F,F,F,F,F,"NA","NA",120,24,27,14,7,0,11.408083441981747,3.259452411994785,1.6297262059973925,1.086484137331595,0,13.03780964797914,0,20.099956540634505,4.889178617992178,1.086484137331595,0,12.494567579313342,0,18.47023033463711,4.889178617992178,0,0,1.086484137331595,0,1.086484137331595,0,1.086484137331595,0,3.8026944806605822,0,5.975662755323772,1.6297262059973925,0,0,7.062146892655367,0,5.975662755323772,2.17296827466319,0,0,0.5432420686657975,0,5.4324206866579745,1.086484137331595,0,0,0.5432420686657975,0,1.6297262059973925,0,0,0,0,0,0.5432420686657975,0,0.5432420686657975,0,9.778357235984355,0,14.124293785310734,3.8026944806605822,0.5432420686657975,0,9.235115167318556,0,13.03780964797914,3.8026944806605822,0,0,0.5432420686657975,0,1.086484137331595,0,0.5432420686657975,0,3.259452411994785,0,4.34593654932638,1.086484137331595,0,0,4.889178617992178,0,3.8026944806605822,1.6297262059973925,0,0,0.5432420686657975,0,3.8026944806605822,1.086484137331595,0,0,0.5432420686657975,0,1.086484137331595,0,0,0,1.6297262059973925,0,2.7162103433289873,0.5432420686657975,0,0,1.6297262059973925,0,2.17296827466319,0.5432420686657975,0,0,0.5432420686657975,0,0,0,0,0,0.5432420686657975,0,1.086484137331595,0.5432420686657975,0,0,0.5432420686657975,0,0.5432420686657975,0,0,0,0,0,0.5432420686657975,0,0,0,0,0,0.5432420686657975,0,1.086484137331595,0,11.408083441981747,0,17.38374619730552,4.34593654932638,1.086484137331595,0,10.864841373315949,0,16.297262059973924,4.34593654932638,0,0,0.5432420686657975,0,1.086484137331595,0,1.086484137331595,0,3.259452411994785,0,4.889178617992178,1.086484137331595,0,0,6.51890482398957,0,5.4324206866579745,2.17296827466319,0,0,0.5432420686657975,0,4.889178617992178,1.086484137331595,0,0,0.5432420686657975,0,1.086484137331595,0,0.5432420686657975,0,1.6297262059973925,0,3.259452411994785,0.5432420686657975,0.5432420686657975,0,1.6297262059973925,0,3.259452411994785,0.5432420686657975,0,0,0,0,0,0,0.5432420686657975,0,0,0,0.5432420686657975,0,0,0,1.6297262059973925,0,1.6297262059973925,0.5432420686657975,0,0,0,0,1.086484137331595,0,0,0,0,0,0,0,2008 Jul,530.34090176,57.58
14345,86.9,0.20913210177762287,0,38.96828163,113.07,57.23,17.77622865,385.9756675,613.0201778,186,8,2008-08-01T00:00:00Z,2008,1,F,F,F,F,F,"NA","NA",90,26,20,6,2,0,14.6392471244336,4.182642035552457,1.394214011850819,1.394214011850819,0.6971070059254095,20.216103171836878,0.6971070059254095,27.884280237016384,1.394214011850819,0.6971070059254095,0.6971070059254095,18.12478215406065,0.6971070059254095,27.18717323109097,1.394214011850819,0,0,2.0913210177762287,0,3.485535029627048,0,0,0,4.879749041477867,0,8.365284071104915,0.6971070059254095,0,0.6971070059254095,9.062391077030325,0,9.759498082955734,0,0.6971070059254095,0,2.0913210177762287,0.6971070059254095,5.576856047403276,0.6971070059254095,0.6971070059254095,0,2.0913210177762287,0,0.6971070059254095,0,0.6971070059254095,0,0.6971070059254095,0,0,0,0.6971070059254095,0.6971070059254095,13.245033112582782,0.6971070059254095,20.913210177762284,1.394214011850819,0.6971070059254095,0.6971070059254095,11.850819100731963,0.6971070059254095,20.216103171836878,1.394214011850819,0,0,0.6971070059254095,0,2.788428023701638,0,0,0,4.879749041477867,0,6.971070059254096,0.6971070059254095,0,0.6971070059254095,4.879749041477867,0,4.879749041477867,0,0.6971070059254095,0,1.394214011850819,0.6971070059254095,5.576856047403276,0.6971070059254095,0,0,1.394214011850819,0,0.6971070059254095,0,0.6971070059254095,0,2.788428023701638,0,3.485535029627048,0,0,0,2.788428023701638,0,3.485535029627048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.788428023701638,0,3.485535029627048,0,0,0,0,0,0,0,0.6971070059254095,0,0,0,0,0,0.6971070059254095,0.6971070059254095,17.42767514813524,0.6971070059254095,24.398745207389336,1.394214011850819,0.6971070059254095,0.6971070059254095,15.33635413035901,0.6971070059254095,23.701638201463926,1.394214011850819,0,0,2.0913210177762287,0,3.485535029627048,0,0,0,4.879749041477867,0,8.365284071104915,0.6971070059254095,0,0.6971070059254095,6.273963053328686,0,6.273963053328686,0,0.6971070059254095,0,2.0913210177762287,0.6971070059254095,5.576856047403276,0.6971070059254095,0,0,2.0913210177762287,0,0.6971070059254095,0,0,0,4.182642035552457,0,3.485535029627048,0,0,0,3.485535029627048,0,3.485535029627048,0,0,0,1.394214011850819,0,0.6971070059254095,0,0,0,0,0,1.394214011850819,0,0,0,1.394214011850819,0,1.394214011850819,0,0,0,0.6971070059254095,0,0,0,0,0,0.6971070059254095,0,0,0,2008 Aug,574.05189615,57.23
17613,82.2,1.4761823652983592,0,36.96133538,89.37,59.39,17.65741214,345.7438708,549.1226183,214,9,2008-09-01T00:00:00Z,2008,1,F,F,F,F,F,"NA","NA",118,22,27,12,3,2,13.626298756600239,5.677624481916766,2.838812240958383,3.4065746891500597,2.838812240958383,15.329586101175268,2.838812240958383,20.43944813490036,3.4065746891500597,2.271049792766706,2.271049792766706,13.626298756600239,2.838812240958383,17.600635893941973,3.4065746891500597,0,0,0.5677624481916765,1.7032873445750298,0,0.5677624481916765,1.135524896383353,0.5677624481916765,1.7032873445750298,0,5.677624481916766,1.135524896383353,1.135524896383353,0.5677624481916765,7.380911826491796,1.135524896383353,6.245386930108443,0.5677624481916765,0,1.135524896383353,3.9743371373417364,0,5.677624481916766,1.135524896383353,1.135524896383353,0.5677624481916765,1.7032873445750298,0,2.838812240958383,0,0,0.5677624481916765,1.135524896383353,0,1.135524896383353,0,2.838812240958383,2.271049792766706,6.245386930108443,2.838812240958383,14.194061204791915,2.271049792766706,1.7032873445750298,2.271049792766706,5.677624481916766,2.838812240958383,12.490773860216885,2.271049792766706,0,0,0,1.7032873445750298,0,0.5677624481916765,1.135524896383353,0.5677624481916765,0,0,3.4065746891500597,0.5677624481916765,0.5677624481916765,0.5677624481916765,4.542099585533412,1.135524896383353,4.542099585533412,0.5677624481916765,0,1.135524896383353,1.135524896383353,0,4.542099585533412,0.5677624481916765,1.135524896383353,0,0.5677624481916765,0,1.7032873445750298,0,0,0,5.10986203372509,0,3.9743371373417364,0.5677624481916765,0,0,4.542099585533412,0,2.838812240958383,0.5677624481916765,0,0,0,0,0,0,0,0,0.5677624481916765,0,1.135524896383353,0,0,0,1.7032873445750298,0,0.5677624481916765,0,0,0,2.271049792766706,0,1.135524896383353,0.5677624481916765,0,0,0.5677624481916765,0,1.135524896383353,0,3.4065746891500597,2.838812240958383,10.21972406745018,2.838812240958383,16.46511099755862,2.838812240958383,2.271049792766706,2.271049792766706,9.084199171066825,2.838812240958383,14.761823652983592,2.838812240958383,0,0,0.5677624481916765,1.7032873445750298,0,0.5677624481916765,1.135524896383353,0.5677624481916765,1.135524896383353,0,4.542099585533412,1.135524896383353,1.135524896383353,0.5677624481916765,5.677624481916766,1.135524896383353,5.677624481916766,0.5677624481916765,0,1.135524896383353,1.7032873445750298,0,4.542099585533412,0.5677624481916765,1.135524896383353,0.5677624481916765,1.135524896383353,0,1.7032873445750298,0,0.5677624481916765,0.5677624481916765,3.9743371373417364,0,2.271049792766706,0.5677624481916765,0.5677624481916765,0,3.4065746891500597,0,2.271049792766706,0.5677624481916765,0,0,0.5677624481916765,0,0,0,0,0,1.135524896383353,0,1.135524896383353,0.5677624481916765,0.5677624481916765,0,1.135524896383353,0,1.135524896383353,0,0,0,0.5677624481916765,0,0,0,0,0.5677624481916765,0.5677624481916765,0,0,0,2008 Sep,512.16128294,59.39
